0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1.5264091584552792,1.5952586187956137,1.5567247192428655,1.7998513600638337,1.9532377253216664,0.17814891270418895,0.23873129688053635,0.4589645295258687,0.8565056829467512,0.9698812544542843,1.2727487198307157,1.8996569773419136,0.0,0.29776716399176867,0.5155765033701422,0.7938729795315355,1.0786077760992125,1.3194481366475281,1.5020835724257697,2.2705294233915048,2.4911550898546198,3.09899535143561,3.7956774674404574,4.3123421412449945
1.823211116425087,1.8820225358424618,1.8497757243710358,2.0385709537399523,2.167292592122466,0.3892918700224444,0.42646484698563997,0.595252716921272,0.9542392363984591,1.063931088985907,1.3561569344766424,2.0170732833677514,0.29776716399176867,0.0,0.217963627894251,0.49617212875877104,0.7809068378260032,1.021780609944176,1.2044716821365005,1.9731930092944843,2.193854402544404,2.801778317698625,3.4985662646936255,4.015282983148651
2.0411179358325517,2.0960501043129307,2.0664774637926167,2.227709536916375,2.3420402042137662,0.5959423900108162,0.6248869595684949,0.7624956653723642,1.0818912248859924,1.1852085961555825,1.4624822666832025,2.134445870332913,0.5155765033701422,0.217963627894251,0.0,0.2783097167957952,0.5630356646789614,0.8038730618360259,0.9865321332516244,1.7552375999086418,1.9759032141673036,2.5838392762869944,3.2806474435762745,3.7973749442827267
2.318952855067601,2.3683808620649036,2.3422987183517248,2.4710830285090486,2.568670264585952,0.8657415196433206,0.8887515357457754,0.999719003397832,1.273412155240521,1.3673797915354413,1.6221882141304922,2.2969630354856,0.7938729795315355,0.49617212875877104,0.2783097167957952,0.0,0.28473718812360455,0.525612002236375,0.708336592869527,1.4773395868202426,1.69803052511352,2.3060243447447446,3.002915134859648,3.519678492231483
2.6034646113059354,2.648891981024096,2.625415905034121,2.728485169873759,2.811965062961482,1.1465278435450619,1.166397306643312,1.2612237701589002,1.499823274467435,1.5851352497691737,1.8179217823393703,2.4871723736066347,1.0786077760992125,0.7809068378260032,0.5630356646789614,0.28473718812360455,0.0,0.2409089819056472,0.42370606913839187,1.1929862690083217,1.413684473819335,2.021701152166448,2.71864849591939,3.235432697095285
2.844349856652492,2.887635374560094,2.8656556499335353,2.9522118929676746,3.0259610528710903,1.385960333320501,1.4043620419852045,1.4907382293704974,1.707749960954533,1.7870443856604026,2.0036792776867625,2.664947822690861,1.3194481366475281,1.021780609944176,0.8038730618360259,0.525612002236375,0.2409089819056472,0.0,0.18284077919488545,0.9522612181185206,1.172949014115373,1.7809569877466787,2.477925833110857,2.994715636779551
3.027169828331586,3.0696257323190435,3.048342232798289,3.125436058836492,3.1930969650701595,1.5683858675149558,1.5861612316334843,1.66833664238562,1.8730729212819937,1.9486543218402947,2.1549054804411236,2.8093903064798815,1.5020835724257697,1.2044716821365005,0.9865321332516244,0.708336592869527,0.42370606913839187,0.18284077919488545,0.0,0.7694450495931731,0.9901256424228355,1.5981272712911176,2.2950997564591784,2.8118900680039296
3.7962833231640984,3.837326089525728,3.8176443840439283,3.867568038205432,3.9163056306459256,2.337305795318582,2.3538559158924772,2.4263621216362203,2.598733519245919,2.6635868330954575,2.8381704859545778,3.464035087779595,2.2705294233915048,1.9731930092944843,1.7552375999086418,1.4773395868202426,1.1929862690083217,0.9522612181185206,0.7694450495931731,0.0,0.22069864490504443,0.828714937350731,1.5256696188130086,2.0424579519251393
4.01696767899194,4.057442072386698,4.038238004216567,4.081558083974373,4.125872594302864,2.5578023550521047,2.5740621759972373,2.6445636649787265,2.8103193824933532,2.872893489120404,3.040541371671444,3.658607628346611,2.4911550898546198,2.193854402544404,1.9759032141673036,1.69803052511352,1.413684473819335,1.172949014115373,0.9901256424228355,0.22069864490504443,0.0,0.6080167287251946,1.3049770683530657,1.821766653605543
4.62493711161118,4.664223718097826,4.646052362242415,4.674613004940271,4.708862821849509,3.1654533605865796,3.1811470055204216,3.247610885832971,3.3995480048573574,3.4572199722554946,3.6096522108081937,4.2085671616659335,3.09899535143561,2.801778317698625,2.5838392762869944,2.3060243447447446,2.021701152166448,1.7809569877466787,1.5981272712911176,0.828714937350731,0.6080167287251946,0.0,0.6969789251341166,1.2137681397569602
5.321765122729202,5.360482084460795,5.342977238722849,5.359873791283282,5.385667500264128,3.8623125052404212,3.877688822484622,3.9414471451068342,4.083134620559257,4.136991273509225,4.277231383060395,4.858590931199808,3.7956774674404574,3.4985662646936255,3.2806474435762745,3.002915134859648,2.71864849591939,2.477925833110857,2.2950997564591784,1.5256696188130086,1.3049770683530657,0.6969789251341166,0.0,0.5167904244568038
5.838491081647949,5.876789526594572,5.859718341819688,5.869525716102715,5.890234564657182,4.379015028743217,4.394201015676688,4.456426402371495,4.592359573157076,4.644050068411222,4.777296593594383,5.347754298384569,4.3123421412449945,4.015282983148651,3.7973749442827267,3.519678492231483,3.235432697095285,2.994715636779551,2.8118900680039296,2.0424579519251393,1.821766653605543,1.2137681397569602,0.5167904244568038,0.0
