0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1.1914093069127067,1.0034810287302958,1.0475516642174452,1.1000514052147,1.093935201562116,1.3016923190441556,1.6246373970167676,2.185948423272716,2.6071009368980853,3.0133489742692587,0.0,0.3352876446288417,0.5597709499618132,0.7312071061278835,1.0868628935329019,0.06876847376301758,0.4248333226783782,0.6360888917465539,1.2359716311727846,1.653002383410808,2.2709335243669204,3.5494370753459945
1.1224072995308982,0.8364044575364018,0.7422600534193121,0.7852713626458874,0.7587067362008993,1.2642096866666863,1.645833991578154,2.261015222349047,2.710238589791081,3.169836297789387,0.3352876446288417,0.0,0.22515278467946714,0.39646277123754575,0.7515758126524091,0.40334485092876754,0.7581620215208283,0.9696200687369612,1.5682364334407766,1.9851594851373338,2.603749640912926,3.88337509814623
1.1528840005702528,0.8094044182664831,0.5726646654711282,0.6001981177683026,0.5359390245660677,1.3101267537070531,1.7186245167813052,2.3575236878628294,2.8197204543040644,3.3079582185965464,0.5597709499618132,0.22515278467946714,0.0,0.17144027109486826,0.527947746994006,0.6281138831777902,0.9832839123021839,1.1947469428427566,1.7933518061342164,2.210249050558095,2.8288829454205073,4.108507281514632
1.1957930700952542,0.8215433453616591,0.46770925282493914,0.47570257316539366,0.36636131331353566,1.360881243544945,1.7831632586250536,2.434716389790804,2.904536916629456,3.4125595699226374,0.7312071061278835,0.39646277123754575,0.17144027109486826,0.0,0.35747289559712825,0.7995524953767941,1.1546231975261618,1.3660785431929334,1.964421945082855,2.3812514902305018,2.9999884980060068,4.2798250190669425
1.3124347127512284,0.9110247475079603,0.37971393941598613,0.32292000179438307,0.020014954177683363,1.484482300993095,1.9200007719544043,2.5854390116613537,3.065932841677958,3.6114681341085966,1.0868628935329019,0.7515758126524091,0.527947746994006,0.35747289559712825,0.0,1.1548411050610667,1.5085708854841948,1.7198185333662326,2.316335916325617,2.7326459586137135,3.351720065883081,4.632751536647117
1.2062565542300832,1.0391187464979588,1.1080050797201368,1.1622843989165694,1.1617304360839205,1.3092105947023962,1.6179548576894123,2.1659865473501694,2.5804578497810837,2.975350533334197,0.06876847376301758,0.40334485092876754,0.6281138831777902,0.7995524953767941,1.1548411050610667,0.0,0.3560721669686206,0.567358579581225,1.1672046995153542,1.5842362227990545,2.202192544927963,3.48081257110387
1.3430952123460564,1.271931844111372,1.4350664057903686,1.4955067991775042,1.5148416791691268,1.40771049368543,1.6355955270939047,2.101580049410153,2.474189644402095,2.802530048581594,0.4248333226783782,0.7581620215208283,0.9832839123021839,1.1546231975261618,1.5085708854841948,0.3560721669686206,0.0,0.21146517760119354,0.8111534871686776,1.2281771717072376,1.8461550700282392,3.1252246259389
1.4684301680457241,1.4407588209893853,1.638152418531468,1.7005572876977866,1.7259615830620463,1.5128392674422109,1.6925036380297571,2.1022445753829686,2.4445365743695433,2.727122980230066,0.6360888917465539,0.9696200687369612,1.1947469428427566,1.3660785431929334,1.7198185333662326,0.567358579581225,0.21146517760119354,0.0,0.6002906925739766,1.017197350948294,1.6348504121291203,2.9137605622859817
1.876355960599787,1.9421474586964784,2.2113965421507094,2.2783492631724327,2.321807656116154,1.8736848272208524,1.9283642054908325,2.166372534235478,2.4070807616017684,2.5442469445933926,1.2359716311727846,1.5682364334407766,1.7933518061342164,1.964421945082855,2.316335916325617,1.1672046995153542,0.8111534871686776,0.6002906925739766,0.0,0.4170364239264641,1.035579148565471,2.316606128727499
2.219218246295801,2.3234871232985346,2.619531970699697,2.6880785119982344,2.737917153475085,2.1953146568305097,2.186361908289818,2.3160900215649405,2.4813411622696346,2.509084064583519,1.653002383410808,1.9851594851373338,2.210249050558095,2.3812514902305018,2.7326459586137135,1.5842362227990545,1.2281771717072376,1.017197350948294,0.4170364239264641,0.0,0.6191228507473413,1.901288669195488
2.7827278054277818,2.9191307101502093,3.2349497145456088,3.3044719766749027,3.3570281980275896,2.73997219821454,2.6700572181762228,2.67862245256071,2.745535544390966,2.623943286554389,2.2709335243669204,2.603749640912926,2.8288829454205073,2.9999884980060068,3.351720065883081,2.202192544927963,1.8461550700282392,1.6348504121291203,1.035579148565471,0.6191228507473413,0.0,1.2826370111645642
4.01745938118583,4.184287360855112,4.5163949488402855,4.586470195383152,4.638357695980117,3.9560286630125163,3.822526737129141,3.6885231558847726,3.6221341250609878,3.293704623696886,3.5494370753459945,3.88337509814623,4.108507281514632,4.2798250190669425,4.632751536647117,3.48081257110387,3.1252246259389,2.9137605622859817,2.316606128727499,1.901288669195488,1.2826370111645642,0.0
